original_summary_name,rephrased_summary_name,mbits,original_length,rephrased_length
summary_gpt4o_181_1,summary_gpt4o_193_1,562.3070259978649,2471,6556
summary_gpt4o_181_1,summary_gpt4o_76_1,508.80789007910266,2471,2882
summary_gpt4o_181_1,summary_gpt4o_15_1,193.13040767749783,2471,828
summary_gpt4o_181_1,summary_gpt4o_68_1,472.4546898546003,2471,1927
summary_gpt4o_181_1,summary_gpt4o_19_1,211.3185592024084,2471,884
summary_gpt4o_181_1,summary_gpt4o_64_1,426.6789719758326,2471,2483
summary_gpt4o_181_1,summary_gpt4o_52_1,498.791179647332,2471,2113
summary_gpt4o_181_1,summary_gpt4o_31_1,330.4541555891335,2471,1221
summary_gpt4o_181_1,summary_gpt4o_140_1,427.5616581223878,2471,2344
summary_gpt4o_181_1,summary_gpt4o_40_1,369.1273461731579,2471,1951
summary_gpt4o_181_1,summary_gpt4o_23_1,217.1813548834411,2471,1001
summary_gpt4o_181_1,summary_gpt4o_189_1,545.2849824519074,2471,3213
summary_gpt4o_181_1,summary_gpt4o_185_1,481.21381011871654,2471,5430
summary_gpt4o_181_1,summary_gpt4o_85_1,466.1600635818499,2471,2360
summary_gpt4o_181_1,summary_gpt4o_187_1,506.2747870908797,2471,7899
summary_gpt4o_181_1,summary_gpt4o_78_1,502.31975047782953,2471,4135
summary_gpt4o_181_1,summary_gpt4o_66_1,447.0526040514381,2471,1977
summary_gpt4o_181_1,summary_gpt4o_17_1,170.76207177732107,2471,845
summary_gpt4o_181_1,summary_gpt4o_74_1,438.0382304900379,2471,3473
summary_gpt4o_181_1,summary_gpt4o_21_1,220.52247883867324,2471,1139
summary_gpt4o_181_1,summary_gpt4o_42_1,375.5254288781274,2471,1795
summary_gpt4o_181_1,summary_gpt4o_33_1,321.38664862615366,2471,1299
summary_gpt4o_181_1,summary_gpt4o_50_1,372.2907551497192,2471,2236
summary_gpt4o_181_1,summary_gpt4o_150_1,414.03123351590057,2471,1862
summary_gpt4o_81_1,summary_gpt4o_71_1,473.6512079336899,2630,2913
summary_gpt4o_81_1,summary_gpt4o_12_1,112.325990760436,2630,606
summary_gpt4o_81_1,summary_gpt4o_63_1,486.8098197725541,2630,2403
summary_gpt4o_81_1,summary_gpt4o_100_1,584.3507777803337,2630,2915
summary_gpt4o_81_1,summary_gpt4o_28_1,314.12019617964756,2630,1243
summary_gpt4o_81_1,summary_gpt4o_55_1,459.49647042507206,2630,2756
summary_gpt4o_81_1,summary_gpt4o_36_1,329.6414955718917,2630,1547
summary_gpt4o_81_1,summary_gpt4o_47_1,470.64522471723535,2630,2011
summary_gpt4o_81_1,summary_gpt4o_24_1,249.8860850013772,2630,1052
summary_gpt4o_81_1,summary_gpt4o_59_1,463.7985843645969,2630,2094
summary_gpt4o_81_1,summary_gpt4o_90_1,494.6640241431978,2630,2408
summary_gpt4o_81_1,summary_gpt4o_190_1,531.1913355342422,2630,3049
summary_gpt4o_81_1,summary_gpt4o_182_1,570.5325775879946,2630,6567
summary_gpt4o_81_1,summary_gpt4o_82_1,546.2902257139071,2630,3090
summary_gpt4o_81_1,summary_gpt4o_5_1,74.96500402499997,2630,347
summary_gpt4o_81_1,summary_gpt4o_9_1,147.59238430356,2630,555
summary_gpt4o_81_1,summary_gpt4o_180_1,534.7932338090011,2630,3334
summary_gpt4o_81_1,summary_gpt4o_80_1,458.90430052546,2630,3176
summary_gpt4o_81_1,summary_gpt4o_192_1,480.2140976716965,2630,2631
summary_gpt4o_81_1,summary_gpt4o_7_1,61.65962846249997,2630,382
summary_gpt4o_81_1,summary_gpt4o_61_1,582.9850235224137,2630,2542
summary_gpt4o_81_1,summary_gpt4o_110_1,476.71539075243345,2630,3495
summary_gpt4o_81_1,summary_gpt4o_10_1,93.48025898275004,2630,562
summary_gpt4o_81_1,summary_gpt4o_73_1,497.04367516088746,2630,2434
summary_gpt4o_81_1,summary_gpt4o_26_1,309.0481176111267,2630,1288
summary_gpt4o_81_1,summary_gpt4o_38_1,390.1257007879887,2630,1437
summary_gpt4o_81_1,summary_gpt4o_45_1,391.9881871608537,2630,1886
summary_gpt4o_81_1,summary_gpt4o_34_1,335.73583520892504,2630,1458
summary_gpt4o_81_1,summary_gpt4o_49_1,433.66015671736295,2630,2063
summary_gpt4o_81_1,summary_gpt4o_57_1,480.1837487556803,2630,2195
summary_gpt4o_81_1,summary_gpt4o_3_1,40.175575811099975,2630,222
summary_gpt4o_81_1,summary_gpt4o_184_1,569.7604523701482,2630,3004
summary_gpt4o_81_1,summary_gpt4o_84_1,477.38920402754025,2630,3636
summary_gpt4o_81_1,summary_gpt4o_130_1,547.7131354510975,2630,5111
summary_gpt4o_81_1,summary_gpt4o_30_1,276.9208147684973,2630,1313
summary_gpt4o_81_1,summary_gpt4o_53_1,438.93491424546767,2630,2059
summary_gpt4o_81_1,summary_gpt4o_22_1,311.2828415866672,2630,1264
summary_gpt4o_81_1,summary_gpt4o_41_1,373.8248452017218,2630,2233
summary_gpt4o_81_1,summary_gpt4o_69_1,437.4812847109099,2630,2969
summary_gpt4o_81_1,summary_gpt4o_14_1,136.921985570142,2630,674
summary_gpt4o_81_1,summary_gpt4o_77_1,482.7668271198505,2630,2412
summary_gpt4o_81_1,summary_gpt4o_65_1,505.0603071395208,2630,2026
summary_gpt4o_81_1,summary_gpt4o_18_1,196.95849381904503,2630,768
summary_gpt4o_81_1,summary_gpt4o_43_1,514.7929615940786,2630,2308
summary_gpt4o_81_1,summary_gpt4o_20_1,207.6153337118935,2630,694
summary_gpt4o_81_1,summary_gpt4o_120_1,566.8932424529426,2630,3707
summary_gpt4o_81_1,summary_gpt4o_51_1,370.9722360790413,2630,2140
summary_gpt4o_81_1,summary_gpt4o_32_1,282.9640531980882,2630,1291
summary_gpt4o_81_1,summary_gpt4o_67_1,500.5685063929807,2630,2589
summary_gpt4o_81_1,summary_gpt4o_79_1,464.2736957421312,2630,3494
summary_gpt4o_81_1,summary_gpt4o_75_1,493.13776069923847,2630,3110
summary_gpt4o_81_1,summary_gpt4o_16_1,210.31944297087205,2630,889
summary_gpt4o_81_1,summary_gpt4o_186_1,465.1341001296969,2630,8438
summary_gpt4o_81_1,summary_gpt4o_86_1,648.9549132964712,2630,3016
summary_gpt4o_81_1,summary_gpt4o_194_1,537.8349717981378,2630,5161
summary_gpt4o_81_1,summary_gpt4o_4_1,33.47354769199397,2630,330
summary_gpt4o_81_1,summary_gpt4o_8_1,130.91468232903995,2630,617
summary_gpt4o_81_1,summary_gpt4o_191_1,533.6926219066218,2630,7015
summary_gpt4o_81_1,summary_gpt4o_183_1,654.0392372344013,2630,3384
summary_gpt4o_81_1,summary_gpt4o_83_1,574.7218852556271,2630,2641
summary_gpt4o_81_1,summary_gpt4o_37_1,386.2087165842099,2630,2012
summary_gpt4o_81_1,summary_gpt4o_54_1,475.44596437750295,2630,2625
summary_gpt4o_81_1,summary_gpt4o_29_1,322.03943620528884,2630,1192
summary_gpt4o_81_1,summary_gpt4o_58_1,528.1388301636571,2630,2431
summary_gpt4o_81_1,summary_gpt4o_25_1,240.38487453035992,2630,1170
summary_gpt4o_81_1,summary_gpt4o_46_1,439.9880865750257,2630,1962
summary_gpt4o_81_1,summary_gpt4o_13_1,185.5442356459505,2630,833
summary_gpt4o_81_1,summary_gpt4o_70_1,541.2831255178969,2630,2792
summary_gpt4o_81_1,summary_gpt4o_170_1,411.1539488853082,2630,4716
summary_gpt4o_81_1,summary_gpt4o_62_1,474.46627842820453,2630,1947
summary_gpt4o_81_1,summary_gpt4o_44_1,444.5204081711032,2630,1696
summary_gpt4o_81_1,summary_gpt4o_39_1,402.79328417075453,2630,2048
summary_gpt4o_81_1,summary_gpt4o_27_1,352.9668040127682,2630,1517
summary_gpt4o_81_1,summary_gpt4o_56_1,527.5577043096771,2630,2221
summary_gpt4o_81_1,summary_gpt4o_48_1,478.1988820597171,2630,2356
summary_gpt4o_81_1,summary_gpt4o_35_1,349.0002988705842,2630,1337
summary_gpt4o_81_1,summary_gpt4o_160_1,584.8031607774046,2630,2963
summary_gpt4o_81_1,summary_gpt4o_60_1,508.9118555594388,2630,2457
summary_gpt4o_81_1,summary_gpt4o_72_1,421.542133621997,2630,3030
summary_gpt4o_81_1,summary_gpt4o_11_1,141.75096348367703,2630,645
summary_gpt4o_81_1,summary_gpt4o_6_1,103.46400357634997,2630,388
summary_gpt4o_81_1,summary_gpt4o_181_1,494.71556905320574,2630,2652
summary_gpt4o_81_1,summary_gpt4o_81_1,1228.559788899193,2630,2739
summary_gpt4o_81_1,summary_gpt4o_193_1,584.4454142153177,2630,6556
summary_gpt4o_81_1,summary_gpt4o_76_1,632.7690484934244,2630,2882
summary_gpt4o_81_1,summary_gpt4o_15_1,176.26505661061128,2630,828
summary_gpt4o_81_1,summary_gpt4o_68_1,481.6936966190421,2630,1927
summary_gpt4o_81_1,summary_gpt4o_19_1,221.16850035228344,2630,884
summary_gpt4o_81_1,summary_gpt4o_64_1,469.59002574157194,2630,2483
summary_gpt4o_81_1,summary_gpt4o_52_1,507.71285868342954,2630,2113
summary_gpt4o_81_1,summary_gpt4o_31_1,334.75706866774874,2630,1221
summary_gpt4o_81_1,summary_gpt4o_140_1,436.2784948417502,2630,2344
summary_gpt4o_81_1,summary_gpt4o_40_1,408.0294536539842,2630,1951
summary_gpt4o_81_1,summary_gpt4o_23_1,242.08839745296865,2630,1001
summary_gpt4o_81_1,summary_gpt4o_189_1,551.5372432680003,2630,3213
summary_gpt4o_81_1,summary_gpt4o_185_1,503.3279716033012,2630,5430
summary_gpt4o_81_1,summary_gpt4o_85_1,575.5540159537384,2630,2360
summary_gpt4o_81_1,summary_gpt4o_187_1,566.0121388736752,2630,7899
summary_gpt4o_81_1,summary_gpt4o_78_1,483.5644784339861,2630,4135
summary_gpt4o_81_1,summary_gpt4o_66_1,447.0805503527659,2630,1977
summary_gpt4o_81_1,summary_gpt4o_17_1,190.308976986734,2630,845
summary_gpt4o_81_1,summary_gpt4o_74_1,448.6043243047177,2630,3473
summary_gpt4o_81_1,summary_gpt4o_21_1,199.76761905055065,2630,1139
summary_gpt4o_81_1,summary_gpt4o_42_1,434.3600948308144,2630,1795
summary_gpt4o_81_1,summary_gpt4o_33_1,355.81994002868294,2630,1299
summary_gpt4o_81_1,summary_gpt4o_50_1,403.2178748471963,2630,2236
summary_gpt4o_81_1,summary_gpt4o_150_1,452.9902718207718,2630,1862
summary_gpt4o_193_1,summary_gpt4o_71_1,625.9990696344569,7462,2913
summary_gpt4o_193_1,summary_gpt4o_12_1,139.845145121609,7462,606
summary_gpt4o_193_1,summary_gpt4o_63_1,555.4917000515018,7462,2403
summary_gpt4o_193_1,summary_gpt4o_100_1,685.835897310684,7462,2915
summary_gpt4o_193_1,summary_gpt4o_28_1,344.8234033175249,7462,1243
summary_gpt4o_193_1,summary_gpt4o_55_1,522.6921100102031,7462,2756
summary_gpt4o_193_1,summary_gpt4o_36_1,387.1069147933612,7462,1547
summary_gpt4o_193_1,summary_gpt4o_47_1,475.1856496006319,7462,2011
summary_gpt4o_193_1,summary_gpt4o_24_1,292.38045651888774,7462,1052
summary_gpt4o_193_1,summary_gpt4o_59_1,597.465370698783,7462,2094
summary_gpt4o_193_1,summary_gpt4o_90_1,610.9010173263937,7462,2408
summary_gpt4o_193_1,summary_gpt4o_190_1,570.576336418979,7462,3049
summary_gpt4o_193_1,summary_gpt4o_182_1,695.3324509359581,7462,6567
summary_gpt4o_193_1,summary_gpt4o_82_1,635.6515229774545,7462,3090
summary_gpt4o_193_1,summary_gpt4o_5_1,76.94133844639998,7462,347
summary_gpt4o_193_1,summary_gpt4o_9_1,161.743172396536,7462,555
summary_gpt4o_193_1,summary_gpt4o_180_1,625.4850136280406,7462,3334
summary_gpt4o_193_1,summary_gpt4o_80_1,573.7240430977804,7462,3176
summary_gpt4o_193_1,summary_gpt4o_192_1,605.8679082720032,7462,2631
summary_gpt4o_193_1,summary_gpt4o_7_1,89.55850228167199,7462,382
summary_gpt4o_193_1,summary_gpt4o_61_1,595.1564653321354,7462,2542
summary_gpt4o_193_1,summary_gpt4o_110_1,612.6218614137895,7462,3495
summary_gpt4o_193_1,summary_gpt4o_10_1,113.69320671177404,7462,562
summary_gpt4o_193_1,summary_gpt4o_73_1,565.2720151766496,7462,2434
summary_gpt4o_193_1,summary_gpt4o_26_1,315.8199396082174,7462,1288
summary_gpt4o_193_1,summary_gpt4o_38_1,393.3663532842327,7462,1437
summary_gpt4o_193_1,summary_gpt4o_45_1,461.8894079115459,7462,1886
summary_gpt4o_193_1,summary_gpt4o_34_1,341.72078604681064,7462,1458
summary_gpt4o_193_1,summary_gpt4o_49_1,484.643904114439,7462,2063
summary_gpt4o_193_1,summary_gpt4o_57_1,523.2886412785581,7462,2195
summary_gpt4o_193_1,summary_gpt4o_3_1,50.53816068199998,7462,222
summary_gpt4o_193_1,summary_gpt4o_184_1,720.6011865997716,7462,3004
summary_gpt4o_193_1,summary_gpt4o_84_1,587.3943601326826,7462,3636
summary_gpt4o_193_1,summary_gpt4o_130_1,714.5754571458187,7462,5111
summary_gpt4o_193_1,summary_gpt4o_30_1,320.5088752134241,7462,1313
summary_gpt4o_193_1,summary_gpt4o_53_1,519.4231085254861,7462,2059
summary_gpt4o_193_1,summary_gpt4o_22_1,328.77298794370313,7462,1264
summary_gpt4o_193_1,summary_gpt4o_41_1,464.3408176489411,7462,2233
summary_gpt4o_193_1,summary_gpt4o_69_1,557.357276914996,7462,2969
summary_gpt4o_193_1,summary_gpt4o_14_1,154.58742813243,7462,674
summary_gpt4o_193_1,summary_gpt4o_77_1,579.1096601256218,7462,2412
summary_gpt4o_193_1,summary_gpt4o_65_1,527.7128752990512,7462,2026
summary_gpt4o_193_1,summary_gpt4o_18_1,196.04087953188804,7462,768
summary_gpt4o_193_1,summary_gpt4o_43_1,559.1866504231157,7462,2308
summary_gpt4o_193_1,summary_gpt4o_20_1,214.41251222081053,7462,694
summary_gpt4o_193_1,summary_gpt4o_120_1,699.320882660405,7462,3707
summary_gpt4o_193_1,summary_gpt4o_51_1,431.33263702205534,7462,2140
summary_gpt4o_193_1,summary_gpt4o_32_1,312.5513890872101,7462,1291
summary_gpt4o_193_1,summary_gpt4o_67_1,575.5474531711415,7462,2589
summary_gpt4o_193_1,summary_gpt4o_79_1,558.0320322705884,7462,3494
summary_gpt4o_193_1,summary_gpt4o_75_1,568.2046752300744,7462,3110
summary_gpt4o_193_1,summary_gpt4o_16_1,215.898239326365,7462,889
summary_gpt4o_193_1,summary_gpt4o_186_1,529.0983428229201,7462,8438
summary_gpt4o_193_1,summary_gpt4o_86_1,731.0689857141597,7462,3016
summary_gpt4o_193_1,summary_gpt4o_194_1,717.4727275752252,7462,5161
summary_gpt4o_193_1,summary_gpt4o_4_1,42.760909222817986,7462,330
summary_gpt4o_193_1,summary_gpt4o_8_1,157.3120053898772,7462,617
summary_gpt4o_193_1,summary_gpt4o_191_1,698.2359866783045,7462,7015
summary_gpt4o_193_1,summary_gpt4o_183_1,770.0825524167096,7462,3384
summary_gpt4o_193_1,summary_gpt4o_83_1,693.9014257710012,7462,2641
summary_gpt4o_193_1,summary_gpt4o_37_1,416.4583442374246,7462,2012
summary_gpt4o_193_1,summary_gpt4o_54_1,621.4040110254851,7462,2625
summary_gpt4o_193_1,summary_gpt4o_29_1,333.19795079217863,7462,1192
summary_gpt4o_193_1,summary_gpt4o_58_1,542.0293955427135,7462,2431
summary_gpt4o_193_1,summary_gpt4o_25_1,254.57925585862995,7462,1170
summary_gpt4o_193_1,summary_gpt4o_46_1,502.8694762506001,7462,1962
summary_gpt4o_193_1,summary_gpt4o_13_1,176.61223360613076,7462,833
summary_gpt4o_193_1,summary_gpt4o_70_1,637.7030773247998,7462,2792
summary_gpt4o_193_1,summary_gpt4o_170_1,567.6574697793053,7462,4716
summary_gpt4o_193_1,summary_gpt4o_62_1,506.7364884291021,7462,1947
summary_gpt4o_193_1,summary_gpt4o_44_1,482.2098768579249,7462,1696
summary_gpt4o_193_1,summary_gpt4o_39_1,406.23421217716566,7462,2048
summary_gpt4o_193_1,summary_gpt4o_27_1,396.1301355543604,7462,1517
summary_gpt4o_193_1,summary_gpt4o_56_1,605.6265448193717,7462,2221
summary_gpt4o_193_1,summary_gpt4o_48_1,505.5196622191054,7462,2356
summary_gpt4o_193_1,summary_gpt4o_35_1,397.50031768075553,7462,1337
summary_gpt4o_193_1,summary_gpt4o_160_1,651.5982160548249,7462,2963
summary_gpt4o_193_1,summary_gpt4o_60_1,579.6349516545328,7462,2457
summary_gpt4o_193_1,summary_gpt4o_72_1,558.980607595495,7462,3030
summary_gpt4o_193_1,summary_gpt4o_11_1,143.92752733956002,7462,645
summary_gpt4o_193_1,summary_gpt4o_6_1,121.28948124715998,7462,388
summary_gpt4o_193_1,summary_gpt4o_181_1,578.5892580796324,7462,2652
summary_gpt4o_193_1,summary_gpt4o_81_1,600.5283392318703,7462,2739
summary_gpt4o_193_1,summary_gpt4o_193_1,3392.2731493792785,7462,6556
summary_gpt4o_193_1,summary_gpt4o_76_1,681.7284391415,7462,2882
summary_gpt4o_193_1,summary_gpt4o_15_1,217.99738723858127,7462,828
summary_gpt4o_193_1,summary_gpt4o_68_1,519.4583618548224,7462,1927
summary_gpt4o_193_1,summary_gpt4o_19_1,223.78231754832743,7462,884
summary_gpt4o_193_1,summary_gpt4o_64_1,535.6017351377798,7462,2483
summary_gpt4o_193_1,summary_gpt4o_52_1,554.0125694011433,7462,2113
summary_gpt4o_193_1,summary_gpt4o_31_1,368.8591651506035,7462,1221
summary_gpt4o_193_1,summary_gpt4o_140_1,535.0453360957051,7462,2344
summary_gpt4o_193_1,summary_gpt4o_40_1,493.4644492473815,7462,1951
summary_gpt4o_193_1,summary_gpt4o_23_1,251.5251631321811,7462,1001
summary_gpt4o_193_1,summary_gpt4o_189_1,659.9193163209036,7462,3213
summary_gpt4o_193_1,summary_gpt4o_185_1,600.0637534875982,7462,5430
summary_gpt4o_193_1,summary_gpt4o_85_1,594.3580503654084,7462,2360
summary_gpt4o_193_1,summary_gpt4o_187_1,742.721793372325,7462,7899
summary_gpt4o_193_1,summary_gpt4o_78_1,566.6024542219197,7462,4135
summary_gpt4o_193_1,summary_gpt4o_66_1,534.0095249627725,7462,1977
summary_gpt4o_193_1,summary_gpt4o_17_1,208.6668365546,7462,845
summary_gpt4o_193_1,summary_gpt4o_74_1,570.7969237314805,7462,3473
summary_gpt4o_193_1,summary_gpt4o_21_1,218.2354277757305,7462,1139
summary_gpt4o_193_1,summary_gpt4o_42_1,433.34688308251214,7462,1795
summary_gpt4o_193_1,summary_gpt4o_33_1,371.98644995499126,7462,1299
summary_gpt4o_193_1,summary_gpt4o_50_1,453.1887307490931,7462,2236
summary_gpt4o_193_1,summary_gpt4o_150_1,502.4657562370422,7462,1862
summary_gpt4o_76_1,summary_gpt4o_71_1,611.804197019543,2807,2913
summary_gpt4o_76_1,summary_gpt4o_12_1,122.191136753402,2807,606
summary_gpt4o_76_1,summary_gpt4o_63_1,570.5985628100506,2807,2403
summary_gpt4o_76_1,summary_gpt4o_100_1,649.7295546950351,2807,2915
summary_gpt4o_76_1,summary_gpt4o_28_1,350.59245017230194,2807,1243
summary_gpt4o_76_1,summary_gpt4o_55_1,555.160750694008,2807,2756
summary_gpt4o_76_1,summary_gpt4o_36_1,381.818012170433,2807,1547
summary_gpt4o_76_1,summary_gpt4o_47_1,548.0797322879381,2807,2011
summary_gpt4o_76_1,summary_gpt4o_24_1,261.9697145037077,2807,1052
summary_gpt4o_76_1,summary_gpt4o_59_1,502.702543007356,2807,2094
summary_gpt4o_76_1,summary_gpt4o_90_1,625.2436648026884,2807,2408
summary_gpt4o_76_1,summary_gpt4o_190_1,609.2738855384673,2807,3049
summary_gpt4o_76_1,summary_gpt4o_182_1,638.212587353476,2807,6567
summary_gpt4o_76_1,summary_gpt4o_82_1,560.654666208435,2807,3090
summary_gpt4o_76_1,summary_gpt4o_5_1,70.83329547999998,2807,347
summary_gpt4o_76_1,summary_gpt4o_9_1,155.65896421340406,2807,555
summary_gpt4o_76_1,summary_gpt4o_180_1,615.7545718154622,2807,3334
summary_gpt4o_76_1,summary_gpt4o_80_1,540.7218385753961,2807,3176
summary_gpt4o_76_1,summary_gpt4o_192_1,528.9917288067271,2807,2631
summary_gpt4o_76_1,summary_gpt4o_7_1,53.96811727209496,2807,382
summary_gpt4o_76_1,summary_gpt4o_61_1,631.5809295117776,2807,2542
summary_gpt4o_76_1,summary_gpt4o_110_1,520.6819171766483,2807,3495
summary_gpt4o_76_1,summary_gpt4o_10_1,106.23084194298002,2807,562
summary_gpt4o_76_1,summary_gpt4o_73_1,539.6034789906937,2807,2434
summary_gpt4o_76_1,summary_gpt4o_26_1,337.3145509209747,2807,1288
summary_gpt4o_76_1,summary_gpt4o_38_1,415.6871423163691,2807,1437
summary_gpt4o_76_1,summary_gpt4o_45_1,446.3597103466857,2807,1886
summary_gpt4o_76_1,summary_gpt4o_34_1,339.4178946096898,2807,1458
summary_gpt4o_76_1,summary_gpt4o_49_1,442.8952662662839,2807,2063
summary_gpt4o_76_1,summary_gpt4o_57_1,583.056720718235,2807,2195
summary_gpt4o_76_1,summary_gpt4o_3_1,42.76975535049999,2807,222
summary_gpt4o_76_1,summary_gpt4o_184_1,610.7962085075183,2807,3004
summary_gpt4o_76_1,summary_gpt4o_84_1,532.1633055821933,2807,3636
summary_gpt4o_76_1,summary_gpt4o_130_1,611.4612937699735,2807,5111
summary_gpt4o_76_1,summary_gpt4o_30_1,309.2603389841885,2807,1313
summary_gpt4o_76_1,summary_gpt4o_53_1,517.6223386097411,2807,2059
summary_gpt4o_76_1,summary_gpt4o_22_1,380.1971319033865,2807,1264
summary_gpt4o_76_1,summary_gpt4o_41_1,445.2719123632987,2807,2233
summary_gpt4o_76_1,summary_gpt4o_69_1,494.02789813101685,2807,2969
summary_gpt4o_76_1,summary_gpt4o_14_1,148.53522286733,2807,674
summary_gpt4o_76_1,summary_gpt4o_77_1,578.1964336939568,2807,2412
summary_gpt4o_76_1,summary_gpt4o_65_1,500.385293413274,2807,2026
summary_gpt4o_76_1,summary_gpt4o_18_1,182.07505982961,2807,768
summary_gpt4o_76_1,summary_gpt4o_43_1,566.2937004580097,2807,2308
summary_gpt4o_76_1,summary_gpt4o_20_1,213.92523283439752,2807,694
summary_gpt4o_76_1,summary_gpt4o_120_1,621.622139816003,2807,3707
summary_gpt4o_76_1,summary_gpt4o_51_1,365.038494526028,2807,2140
summary_gpt4o_76_1,summary_gpt4o_32_1,331.847141091161,2807,1291
summary_gpt4o_76_1,summary_gpt4o_67_1,565.5517414085335,2807,2589
summary_gpt4o_76_1,summary_gpt4o_79_1,504.24552030438485,2807,3494
summary_gpt4o_76_1,summary_gpt4o_75_1,544.9421958826515,2807,3110
summary_gpt4o_76_1,summary_gpt4o_16_1,227.376384142667,2807,889
summary_gpt4o_76_1,summary_gpt4o_186_1,482.51291274065807,2807,8438
summary_gpt4o_76_1,summary_gpt4o_86_1,756.0419244260557,2807,3016
summary_gpt4o_76_1,summary_gpt4o_194_1,569.216662742831,2807,5161
summary_gpt4o_76_1,summary_gpt4o_4_1,36.31429599427,2807,330
summary_gpt4o_76_1,summary_gpt4o_8_1,132.33425192253097,2807,617
summary_gpt4o_76_1,summary_gpt4o_191_1,600.28025330945,2807,7015
summary_gpt4o_76_1,summary_gpt4o_183_1,748.3337845283704,2807,3384
summary_gpt4o_76_1,summary_gpt4o_83_1,710.2576188753355,2807,2641
summary_gpt4o_76_1,summary_gpt4o_37_1,406.1406276136195,2807,2012
summary_gpt4o_76_1,summary_gpt4o_54_1,560.8018651406252,2807,2625
summary_gpt4o_76_1,summary_gpt4o_29_1,337.41301398431557,2807,1192
summary_gpt4o_76_1,summary_gpt4o_58_1,586.2283762616078,2807,2431
summary_gpt4o_76_1,summary_gpt4o_25_1,255.32676989924263,2807,1170
summary_gpt4o_76_1,summary_gpt4o_46_1,499.70389793136974,2807,1962
summary_gpt4o_76_1,summary_gpt4o_13_1,190.46987250764124,2807,833
summary_gpt4o_76_1,summary_gpt4o_70_1,588.9770642276873,2807,2792
summary_gpt4o_76_1,summary_gpt4o_170_1,483.91389533852407,2807,4716
summary_gpt4o_76_1,summary_gpt4o_62_1,469.4411358272371,2807,1947
summary_gpt4o_76_1,summary_gpt4o_44_1,522.2684465017592,2807,1696
summary_gpt4o_76_1,summary_gpt4o_39_1,448.9890881272151,2807,2048
summary_gpt4o_76_1,summary_gpt4o_27_1,417.3126536104329,2807,1517
summary_gpt4o_76_1,summary_gpt4o_56_1,581.5338017844971,2807,2221
summary_gpt4o_76_1,summary_gpt4o_48_1,460.96875893913614,2807,2356
summary_gpt4o_76_1,summary_gpt4o_35_1,382.827685643842,2807,1337
summary_gpt4o_76_1,summary_gpt4o_160_1,600.0877045130146,2807,2963
summary_gpt4o_76_1,summary_gpt4o_60_1,534.1418000188805,2807,2457
summary_gpt4o_76_1,summary_gpt4o_72_1,555.3300326826957,2807,3030
summary_gpt4o_76_1,summary_gpt4o_11_1,153.08847907364,2807,645
summary_gpt4o_76_1,summary_gpt4o_6_1,105.2020612377,2807,388
summary_gpt4o_76_1,summary_gpt4o_181_1,549.5039894288595,2807,2652
summary_gpt4o_76_1,summary_gpt4o_81_1,661.1704898193691,2807,2739
summary_gpt4o_76_1,summary_gpt4o_193_1,665.0888990463113,2807,6556
summary_gpt4o_76_1,summary_gpt4o_76_1,1242.1755451980407,2807,2882
summary_gpt4o_76_1,summary_gpt4o_15_1,189.48456440068023,2807,828
summary_gpt4o_76_1,summary_gpt4o_68_1,535.1658359753189,2807,1927
summary_gpt4o_76_1,summary_gpt4o_19_1,226.26757076230572,2807,884
summary_gpt4o_76_1,summary_gpt4o_64_1,513.7788292344599,2807,2483
summary_gpt4o_76_1,summary_gpt4o_52_1,613.2777399978695,2807,2113
summary_gpt4o_76_1,summary_gpt4o_31_1,403.575527794305,2807,1221
summary_gpt4o_76_1,summary_gpt4o_140_1,505.6778769213944,2807,2344
summary_gpt4o_76_1,summary_gpt4o_40_1,496.4510770348861,2807,1951
summary_gpt4o_76_1,summary_gpt4o_23_1,257.2721869911561,2807,1001
summary_gpt4o_76_1,summary_gpt4o_189_1,663.2370466007364,2807,3213
summary_gpt4o_76_1,summary_gpt4o_185_1,583.8984407832145,2807,5430
summary_gpt4o_76_1,summary_gpt4o_85_1,585.8239899626383,2807,2360
summary_gpt4o_76_1,summary_gpt4o_187_1,650.330088248922,2807,7899
summary_gpt4o_76_1,summary_gpt4o_78_1,502.9302531989183,2807,4135
summary_gpt4o_76_1,summary_gpt4o_66_1,484.445344274557,2807,1977
summary_gpt4o_76_1,summary_gpt4o_17_1,191.00233874617004,2807,845
summary_gpt4o_76_1,summary_gpt4o_74_1,485.19817940482744,2807,3473
summary_gpt4o_76_1,summary_gpt4o_21_1,245.58095129720175,2807,1139
summary_gpt4o_76_1,summary_gpt4o_42_1,472.1873618315201,2807,1795
summary_gpt4o_76_1,summary_gpt4o_33_1,376.52491111505,2807,1299
summary_gpt4o_76_1,summary_gpt4o_50_1,463.3898907558082,2807,2236
summary_gpt4o_76_1,summary_gpt4o_150_1,484.6110511243291,2807,1862
summary_gpt4o_15_1,summary_gpt4o_71_1,145.92910334659382,837,2913
summary_gpt4o_15_1,summary_gpt4o_12_1,95.553651035217,837,606
summary_gpt4o_15_1,summary_gpt4o_63_1,111.779543421796,837,2403
summary_gpt4o_15_1,summary_gpt4o_100_1,128.83116428963012,837,2915
summary_gpt4o_15_1,summary_gpt4o_28_1,139.49964280617496,837,1243
summary_gpt4o_15_1,summary_gpt4o_55_1,165.63277547067696,837,2756
